suburb_name,state,lat,lon,postcode
HEIDELBERG HEIGHTS,VIC,-37.742687,145.053204,3081.0
HEIDELBERG WEST,VIC,-37.739221,145.040349,3081.0
HEIDELBERG WEST,VIC,-37.739221,145.040349,3081.0
HENSLEY PARK,VIC,-37.623669,142.044208,3301.0
HENTY,VIC,-37.651997,141.533619,3312.0
HEPBURN,VIC,-37.312727,144.128126,3461.0
HEPBURN SPRINGS,VIC,-37.316216,144.146774,3461.0
HEPBURN SPRINGS,VIC,-37.316216,144.146774,3461.0
HEPBURN SPRINGS,VIC,-37.316216,144.146774,3461.0
HERNE HILL,VIC,-38.134462,144.323813,3218.0
HERNES OAK,VIC,-38.220982,146.30768,3825.0
HESKET,VIC,-37.35591,144.632859,3442.0
HESSE,VIC,-38.084838,143.882305,3321.0
HEXHAM,VIC,-37.98974,142.688091,3273.0
HEYFIELD,VIC,-37.971954,146.766388,3858.0
HEYTESBURY LOWER,VIC,-38.564366,142.891911,3268.0
HEYWOOD,VIC,-38.13449,141.627771,3304.0
HIAMDALE,VIC,-38.268392,146.744221,3847.0
HIAWATHA,VIC,-38.533026,146.441307,3971.0
HIGH CAMP,VIC,-37.191302,144.863536,3764.0
HIGHETT,VIC,-37.950888,145.039843,3190.0
HIGHLANDS,VIC,-37.084556,145.418602,3660.0
HIGHTON,VIC,-38.173383,144.316517,3216.0
HILGAY,VIC,-37.620672,141.632955,3315.0
HILL END,VIC,-38.011672,146.14043,3825.0
HILLCREST,VIC,-37.618345,143.633748,3351.0
HILLDENE,VIC,-37.040649,145.058775,3660.0
HILLSIDE,VIC,-37.84641,147.51486,3037.0
HILLSIDE,VIC,-37.84641,147.51486,3875.0
HILLSIDE,VIC,-37.69112,144.741174,3037.0
HILLSIDE,VIC,-37.69112,144.741174,3875.0
HINNOMUNJIE,VIC,-37.01041,147.653643,3898.0
HMAS CERBERUS,VIC,-38.38148,145.193789,3920.0
HODDLES CREEK,VIC,-37.85203,145.587555,3139.0
HOLLANDS LANDING,VIC,-38.048892,147.467346,3862.0
HOMEBUSH,VIC,-37.040838,143.531008,3465.0
HOMERTON,VIC,-38.132481,141.80187,3304.0
HOMEWOOD,VIC,-37.196983,145.314913,3717.0
HOPETOUN,VIC,-35.702719,142.330203,3396.0
HOPETOUN PARK,VIC,-37.694294,144.50113,3340.0
HOPETOUN PARK,VIC,-37.694294,144.50113,3340.0
HOPPERS CROSSING,VIC,-37.868985,144.700108,3029.0
HORDERN VALE,VIC,-38.799945,143.494826,3238.0
HORFIELD,VIC,-35.890433,144.212861,3567.0
HORSHAM,VIC,-36.717644,142.196214,3400.0
HORSHAM,VIC,-36.717644,142.196214,3402.0
HOTHAM HEIGHTS,VIC,-36.999083,147.163608,3741.0
HOTHAM HEIGHTS,VIC,-36.999083,147.163608,3741.0
HOTSPUR,VIC,-37.947127,141.563898,3303.0
HOWES CREEK,VIC,-37.141727,146.010285,3723.0
HOWITT PLAINS,VIC,-37.194428,146.700042,3858.0
HOWITT PLAINS,VIC,-37.194428,146.700042,3858.0
HOWQUA,VIC,-37.244058,146.195274,3723.0
HOWQUA HILLS,VIC,-37.183784,146.303189,3723.0
HOWQUA HILLS,VIC,-37.183784,146.303189,3723.0
HOWQUA INLET,VIC,-37.232083,146.132698,3723.0
HOWQUA INLET,VIC,-37.232083,146.132698,3723.0
HUGHESDALE,VIC,-37.897765,145.081783,3166.0
HUGHESDALE,VIC,-37.897765,145.081783,3166.0
HUGHESDALE,VIC,-37.897765,145.081783,3166.0
HUMEVALE,VIC,-37.503694,145.173749,3757.0
HUMEVALE,VIC,-37.503694,145.173749,3757.0
HUNTER,VIC,-36.437458,144.522918,3558.0
HUNTERSTON,VIC,-38.618526,146.808901,3971.0
HUNTERSTON,VIC,-38.618526,146.808901,3971.0
HUNTINGDALE,VIC,-37.90779,145.108792,3166.0
HUNTLY,VIC,-36.659296,144.330834,3551.0
HUNTLY NORTH,VIC,-36.586949,144.340833,3551.0
HUNTLY NORTH,VIC,-36.586949,144.340833,3551.0
HUON,VIC,-36.229586,147.094889,3695.0
HUON CREEK,VIC,-36.156324,146.822462,3691.0
HUON CREEK,VIC,-36.156324,146.822462,3691.0
HURSTBRIDGE,VIC,-37.637164,145.193017,3099.0
ICY CREEK,VIC,-37.88664,146.095312,3833.0
IGUANA CREEK,VIC,-37.700839,147.350743,3875.0
ILLABAROOK,VIC,-37.82513,143.640239,3351.0
ILLAWARRA,VIC,-37.069034,142.688818,3381.0
ILLOWA,VIC,-38.336422,142.399111,3282.0
INDENTED HEAD,VIC,-38.1354,144.70005,3223.0
INDIGO VALLEY,VIC,-36.19017,146.745363,3688.0
INDIGO VALLEY,VIC,-36.19017,146.745363,3688.0
INGLEWOOD,VIC,-36.59262,143.840085,3517.0
INGLISTON,VIC,-37.660063,144.308392,3342.0
INKERMAN,VIC,-36.794358,143.677817,3472.0
INVERGORDON,VIC,-36.151011,145.578193,3636.0
INVERLEIGH,VIC,-38.108354,144.004123,3321.0
INVERLOCH,VIC,-38.619058,145.711653,3996.0
INVERMAY,VIC,-37.499388,143.876487,3352.0
INVERMAY PARK,VIC,-37.529076,143.860394,3350.0
INVERMAY PARK,VIC,-37.529076,143.860394,3350.0
IONA,VIC,-38.152865,145.690576,3815.0
IRAAK,VIC,-34.423046,142.291587,3494.0
IRISHTOWN,VIC,-37.147603,144.227411,3451.0
IRONBARK,VIC,-36.755071,144.263895,3550.0
IRREWARRA,VIC,-38.272021,143.682182,3249.0
IRREWILLIPE,VIC,-38.448307,143.40852,3249.0
IRREWILLIPE EAST,VIC,-38.433579,143.484013,3249.0
IRREWILLIPE EAST,VIC,-38.433579,143.484013,3249.0
IRYMPLE,VIC,-34.245814,142.181345,3498.0
IVANHOE,VIC,-37.768101,145.041565,3079.0
IVANHOE EAST,VIC,-37.774488,145.059572,3079.0
IVANHOE EAST,VIC,-37.774488,145.059572,3079.0
JACANA,VIC,-37.6877,144.910725,3047.0
JACK RIVER,VIC,-38.570184,146.568066,3971.0
JACKASS FLAT,VIC,-36.718124,144.283761,3556.0
JACKASS FLAT,VIC,-36.718124,144.283761,3556.0
JACOB CREEK,VIC,-37.998638,146.408813,3825.0
JAM JERRUP,VIC,-38.335921,145.546555,3984.0
JAMIESON,VIC,-37.271076,146.11429,3723.0
JAN JUC,VIC,-38.344917,144.30107,3228.0
JANCOURT,VIC,-38.36683,143.093725,3266.0
JANCOURT EAST,VIC,-38.414057,143.191731,3266.0
JANCOURT EAST,VIC,-38.414057,143.191731,3266.0
JARKLIN,VIC,-36.249086,143.95531,3517.0
JARRAHMOND,VIC,-37.672984,148.409879,3888.0
JARVIS CREEK,VIC,-36.176199,147.198754,3700.0
JEERALANG,VIC,-38.362068,146.460342,3840.0
JEERALANG JUNCTION,VIC,-38.348566,146.41838,3840.0
JEERALANG JUNCTION,VIC,-38.348566,146.41838,3840.0
JEETHO,VIC,-38.401672,145.729683,3945.0
JEFFCOTT,VIC,-36.316455,143.141027,3480.0
JEFFCOTT NORTH,VIC,-36.265904,143.070849,3480.0
JEFFCOTT NORTH,VIC,-36.265904,143.070849,3480.0
JEPARIT,VIC,-36.118402,141.994787,3423.0
JERICHO,VIC,-37.668197,146.222828,3825.0
JERUK,VIC,-36.013994,143.444546,3527.0
JIL JIL,VIC,-35.82467,142.978342,3483.0
JILPANGER,VIC,-36.910644,141.73928,3409.0
JINDIVICK,VIC,-38.025775,145.888925,3818.0
JOEL JOEL,VIC,-37.009005,142.986813,3384.0
JOEL SOUTH,VIC,-37.065734,142.992143,3384.0
JOEL SOUTH,VIC,-37.065734,142.992143,3384.0
JOHANNA,VIC,-38.732562,143.398982,3238.0
JOHNSONVILLE,VIC,-37.820887,147.811121,3902.0
JOYCES CREEK,VIC,-37.084648,143.992206,3364.0
JUMBUK,VIC,-38.398505,146.420633,3869.0
JUMBUNNA,VIC,-38.472141,145.762133,3951.0
JUNCTION VILLAGE,VIC,-38.133941,145.291152,3977.0
JUNG,VIC,-36.580578,142.349319,3401.0
JUNGABURRA,VIC,-36.055745,144.283509,3575.0
JUNGABURRA,VIC,-36.055745,144.283509,3575.0
JUNORTOUN,VIC,-36.771385,144.36049,3551.0
KAARIMBA,VIC,-36.139162,145.277686,3635.0
KADNOOK,VIC,-37.169915,141.40479,3318.0
KALIMNA,VIC,-37.869806,147.961579,3909.0
KALIMNA WEST,VIC,-37.815683,147.942178,3909.0
KALIMNA WEST,VIC,-37.815683,147.942178,3909.0
KALKALLO,VIC,-37.526469,144.960895,3064.0
KALKALLO,VIC,-37.526469,144.960895,3064.0
KALKEE,VIC,-36.550644,142.222763,3401.0
KALLISTA,VIC,-37.897787,145.382217,3791.0
KALORAMA,VIC,-37.820039,145.380553,3766.0
KALPIENUNG,VIC,-35.844906,143.2764,3529.0
KAMAROOKA,VIC,-36.496269,144.390581,3570.0
KAMAROOKA NORTH,VIC,-36.392791,144.317791,3571.0
KAMAROOKA NORTH,VIC,-36.392791,144.317791,3571.0
KANAGULK,VIC,-37.117655,141.838614,3401.0
KANCOONA,VIC,-36.590315,147.016249,3691.0
KANGAROO FLAT,VIC,-36.80622,144.240778,3555.0
KANGAROO GROUND,VIC,-37.691147,145.231114,3097.0
KANIVA,VIC,-36.403957,141.295033,3419.0
KANUMBRA,VIC,-37.051983,145.677656,3719.0
KANYA,VIC,-36.778549,142.981423,3387.0
KANYAPELLA,VIC,-36.120132,144.890904,3564.0
KANYAPELLA,VIC,-36.120132,144.890904,3564.0
KARABEAL,VIC,-37.600876,142.194091,3294.0
KARDELLA,VIC,-38.421261,145.87506,3951.0
KARDELLA SOUTH,VIC,-38.456311,145.871317,3950.0
KARDELLA SOUTH,VIC,-38.456311,145.871317,3950.0
KARIAH,VIC,-38.145869,143.222037,3260.0
KARNAK,VIC,-36.850888,141.495801,3401.0
KARRAMOMUS,VIC,-36.527612,145.493853,3631.0
KARYRIE,VIC,-35.928807,142.868543,3483.0
KATAMATITE,VIC,-36.062441,145.681719,3649.0
KATAMATITE EAST,VIC,-36.048053,145.754623,3649.0
KATAMATITE EAST,VIC,-36.048053,145.754623,3649.0
KATANDRA,VIC,-36.248666,145.607009,3634.0
KATANDRA WEST,VIC,-36.250197,145.570784,3634.0
KATANDRA WEST,VIC,-36.250197,145.570784,3634.0
KATUNGA,VIC,-35.989578,145.472655,3640.0
KAWARREN,VIC,-38.500703,143.598302,3249.0
KEALBA,VIC,-37.738171,144.828847,3021.0
KEELY,VIC,-35.853381,144.247755,3568.0
KEILOR,VIC,-37.709101,144.826649,3036.0
KEILOR DOWNS,VIC,-37.720432,144.804299,3038.0
KEILOR DOWNS,VIC,-37.720432,144.804299,3038.0
KEILOR EAST,VIC,-37.736723,144.856712,3033.0
KEILOR EAST,VIC,-37.736723,144.856712,3033.0
KEILOR LODGE,VIC,-37.697547,144.799063,3038.0
KEILOR LODGE,VIC,-37.697547,144.799063,3038.0
KEILOR NORTH,VIC,-37.681078,144.792248,3036.0
KEILOR NORTH,VIC,-37.681078,144.792248,3036.0
KEILOR PARK,VIC,-37.718795,144.851173,3042.0
KEILOR PARK,VIC,-37.718795,144.851173,3042.0
KELLALAC,VIC,-36.363598,142.406334,3393.0
KELVIN VIEW,VIC,-36.828571,145.664227,3666.0
KELVIN VIEW,VIC,-36.828571,145.664227,3666.0
KENLEY,VIC,-34.832116,143.308598,3597.0
KENMARE,VIC,-35.936057,142.203102,3395.0
KENNEDYS CREEK,VIC,-38.594844,143.257811,3239.0
KENNEDYS CREEK,VIC,-38.594844,143.257811,3239.0
KENNETT RIVER,VIC,-38.641806,143.80405,3234.0
KENNINGTON,VIC,-36.774838,144.304664,3550.0
KENSINGTON,VIC,-37.79486,144.924663,3031.0
KERANG,VIC,-35.721503,143.937337,3579.0
KERANG EAST,VIC,-35.77174,144.012995,3579.0
KERANG EAST,VIC,-35.77174,144.012995,3579.0
KERGUNYAH,VIC,-36.344956,146.984855,3691.0
KERGUNYAH SOUTH,VIC,-36.437258,147.029095,3691.0
KERGUNYAH SOUTH,VIC,-36.437258,147.029095,3691.0
KERNOT,VIC,-38.439744,145.613579,3979.0
KERRIE,VIC,-37.380442,144.671608,3434.0
KERRISDALE,VIC,-37.173387,145.257679,3660.0
KEVINGTON,VIC,-37.352644,146.168891,3723.0
KEW,VIC,-37.80138,145.041109,3101.0
KEW EAST,VIC,-37.790602,145.052891,3102.0
KEW EAST,VIC,-37.790602,145.052891,3102.0
KEWELL,VIC,-36.457017,142.420383,3390.0
KEWELL,VIC,-36.457017,142.420383,3390.0
KEYSBOROUGH,VIC,-38.006469,145.166593,3173.0
KIALLA,VIC,-36.44506,145.406457,3631.0
KIALLA EAST,VIC,-36.466355,145.49677,3631.0
KIALLA EAST,VIC,-36.466355,145.49677,3631.0
KIALLA WEST,VIC,-36.478035,145.388185,3631.0
KIALLA WEST,VIC,-36.478035,145.388185,3631.0
KIATA,VIC,-36.357552,141.784536,3418.0
KIEWA,VIC,-36.269585,147.01335,3691.0
KILCUNDA,VIC,-38.557222,145.505857,3995.0
KILLARA,VIC,-37.757892,141.404414,3312.0
KILLARA,VIC,-37.757892,141.404414,3691.0
KILLARA,VIC,-36.140726,146.948351,3312.0
KILLARA,VIC,-36.140726,146.948351,3691.0
KILLARNEY,VIC,-38.344447,142.319197,3283.0
KILLAWARRA,VIC,-36.251243,146.215862,3678.0
KILLINGWORTH,VIC,-37.181553,145.423924,3717.0
KILMANY,VIC,-38.124238,146.91211,3851.0
KILMORE,VIC,-37.298247,144.951487,3764.0
KILMORE EAST,VIC,-37.27332,145.010641,3764.0
KILMORE EAST,VIC,-37.27332,145.010641,3764.0
KILSYTH,VIC,-37.819193,145.308829,3137.0
KILSYTH SOUTH,VIC,-37.82975,145.310587,3137.0
KILSYTH SOUTH,VIC,-37.82975,145.310587,3137.0
KIMBOLTON,VIC,-36.920184,144.499754,3551.0
KING VALLEY,VIC,-36.695147,146.408117,3678.0
KINGLAKE,VIC,-37.520086,145.362999,3763.0
KINGLAKE CENTRAL,VIC,-37.469429,145.325322,3757.0
KINGLAKE CENTRAL,VIC,-37.469429,145.325322,3757.0
KINGLAKE WEST,VIC,-37.478172,145.255655,3757.0
KINGLAKE WEST,VIC,-37.478172,145.255655,3757.0
KINGOWER,VIC,-36.617212,143.753846,3517.0
KINGS PARK,VIC,-37.733681,144.771977,3021.0
KINGSBURY,VIC,-37.717016,145.03461,3083.0
KINGSTON,VIC,-37.379869,143.958615,3364.0
KINGSVILLE,VIC,-37.807506,144.880309,3012.0
KINNABULLA,VIC,-35.900286,142.720124,3483.0
KINYPANIAL,VIC,-36.355896,143.79554,3520.0
KIRKSTALL,VIC,-38.267753,142.279117,3283.0
KIRWANS BRIDGE,VIC,-36.728565,145.143448,3608.0
KIRWANS BRIDGE,VIC,-36.728565,145.143448,3608.0
KITHBROOK,VIC,-36.801785,145.731712,3666.0
KNEBSWORTH,VIC,-37.990694,141.873597,3286.0
KNOCKWOOD,VIC,-37.419367,146.267665,3723.0
KNOWSLEY,VIC,-36.827285,144.597748,3523.0
KNOXFIELD,VIC,-37.886766,145.248369,3180.0
KOALLAH,VIC,-38.293648,143.233609,3260.0
KOETONG,VIC,-36.164686,147.459433,3704.0
KOLORA,VIC,-38.120635,142.929028,3265.0
KONGWAK,VIC,-38.509185,145.712168,3951.0
KONONGWOOTONG,VIC,-37.472313,141.665453,3315.0
KOO WEE RUP,VIC,-38.189808,145.498279,3981.0
KOO WEE RUP,VIC,-38.189808,145.498279,3981.0
KOO WEE RUP NORTH,VIC,-38.14827,145.536575,3981.0
KOO WEE RUP NORTH,VIC,-38.14827,145.536575,3981.0
KOO WEE RUP NORTH,VIC,-38.14827,145.536575,3981.0
KOOLOONONG,VIC,-34.859826,143.131662,3597.0
KOONDA,VIC,-36.492616,145.751162,3669.0
KOONDROOK,VIC,-35.643588,144.094658,3580.0
KOONOOMOO,VIC,-35.850527,145.562648,3644.0
KOONWARRA,VIC,-38.558357,145.953233,3954.0
KOOREH,VIC,-36.651022,143.395142,3477.0
KOORLONG,VIC,-34.298314,142.041239,3501.0
KOORNALLA,VIC,-38.348279,146.526195,3844.0
KOOROOCHEANG,VIC,-37.303805,144.046505,3364.0
KOOROOL,VIC,-37.729883,146.945807,3860.0
KOOROOMAN,VIC,-38.467872,146.028266,3953.0
KOOYONG,VIC,-37.8411,145.035835,3144.0
KORIELLA,VIC,-37.156777,145.653479,3714.0
KOROBEIT,VIC,-37.576325,144.342947,3341.0
KOROIT,VIC,-38.276234,142.366302,3282.0
KORONG VALE,VIC,-36.365066,143.69758,3520.0
KOROOP,VIC,-35.738574,144.070827,3579.0
KORUMBURRA,VIC,-38.438914,145.822071,3950.0
KORUMBURRA SOUTH,VIC,-38.47861,145.858905,3950.0
KORUMBURRA SOUTH,VIC,-38.47861,145.858905,3950.0
KORWEINGUBOORA,VIC,-37.441229,144.130102,3461.0
KOTTA,VIC,-36.195506,144.526269,3565.0
KOTUPNA,VIC,-36.133727,145.111221,3638.0
KOYUGA,VIC,-36.232398,144.891107,3622.0
KROWERA,VIC,-38.456341,145.664686,3945.0
KULWIN,VIC,-34.988665,142.611451,3490.0
KUNAT,VIC,-35.52213,143.547066,3585.0
KURRACA,VIC,-36.51971,143.614239,3518.0
KURRACA WEST,VIC,-36.510978,143.561522,3518.0
KURRACA WEST,VIC,-36.510978,143.561522,3518.0
KURTING,VIC,-36.539806,143.81419,3517.0
KURUNJANG,VIC,-37.662087,144.592692,3337.0
KYABRAM,VIC,-36.327266,145.017803,3619.0
KYABRAM,VIC,-36.327266,145.017803,3620.0
KYABRAM SOUTH,VIC,-36.385713,145.067879,3620.0
KYABRAM SOUTH,VIC,-36.385713,145.067879,3620.0
KYNETON,VIC,-37.223365,144.456101,3444.0
KYNETON SOUTH,VIC,-37.290729,144.432753,3444.0
KYNETON SOUTH,VIC,-37.290729,144.432753,3444.0
KYVALLEY,VIC,-36.282869,145.006692,3621.0
LAANECOORIE,VIC,-36.825716,143.911823,3463.0
LAANG,VIC,-38.366723,142.812868,3265.0
LABERTOUCHE,VIC,-38.026201,145.798808,3816.0
LACEBY,VIC,-36.448583,146.303671,3678.0
LADYS PASS,VIC,-36.821798,144.689639,3523.0
LAEN,VIC,-36.444658,142.827981,3480.0
LAEN EAST,VIC,-36.399816,142.900248,3480.0
LAEN EAST,VIC,-36.399816,142.900248,3480.0
LAEN NORTH,VIC,-36.376602,142.832297,3480.0
LAEN NORTH,VIC,-36.376602,142.832297,3480.0
LAH,VIC,-36.127834,142.421032,3393.0
LAHARUM,VIC,-36.923623,142.341056,3401.0
LAHARUM,VIC,-36.923623,142.341056,3401.0
LAKE BOGA,VIC,-35.450801,143.638834,3584.0
LAKE BOLAC,VIC,-37.6985,142.846685,3351.0
LAKE BUNGA,VIC,-37.862586,148.037094,3909.0
LAKE CHARM,VIC,-35.597151,143.823696,3581.0
LAKE CONDAH,VIC,-38.085415,141.819766,3303.0
LAKE EILDON,VIC,-37.187831,145.962355,3713.0
LAKE EILDON,VIC,-37.187831,145.962355,3713.0
LAKE EPPALOCK,VIC,-36.907786,144.547781,3551.0
LAKE EPPALOCK,VIC,-36.907786,144.547781,3551.0
LAKE FYANS,VIC,-37.138715,142.625897,3381.0
LAKE GARDENS,VIC,-37.547578,143.817266,3355.0
LAKE GOLDSMITH,VIC,-37.534481,143.388482,3373.0
LAKE LONSDALE,VIC,-37.036651,142.62662,3381.0
LAKE LONSDALE,VIC,-37.036651,142.62662,3381.0
LAKE MARMAL,VIC,-36.129711,143.518587,3525.0
LAKE MERAN,VIC,-35.898944,143.790865,3579.0
LAKE MUNDI,VIC,-37.491221,141.089923,3312.0
LAKE POWELL,VIC,-34.715159,142.933908,3597.0
LAKE ROWAN,VIC,-36.261769,145.981245,3727.0
LAKE ROWAN,VIC,-36.261769,145.981245,3727.0
LAKE TYERS,VIC,-37.840883,148.126971,3887.0
LAKE TYERS BEACH,VIC,-37.858938,148.065748,3909.0
LAKE TYERS BEACH,VIC,-37.858938,148.065748,3909.0
LAKE TYRRELL,VIC,-35.339356,142.832547,3533.0
LAKE WELLINGTON,VIC,-38.093543,147.317861,3851.0
LAKE WELLINGTON,VIC,-38.093543,147.317861,3851.0
LAKE WENDOUREE,VIC,-37.54991,143.834667,3350.0
LAKE WENDOUREE,VIC,-37.54991,143.834667,3350.0
LAKE WONGAN,VIC,-37.603335,143.156412,3373.0
LAKES ENTRANCE,VIC,-37.855958,148.005173,3909.0
LAL LAL,VIC,-37.667122,144.026376,3352.0
LALBERT,VIC,-35.651817,143.446637,3542.0
LALOR,VIC,-37.665973,145.006116,3075.0
LAMPLOUGH,VIC,-37.14866,143.519631,3352.0
LANCASTER,VIC,-36.29893,145.136082,3620.0
LANCE CREEK,VIC,-38.543883,145.671135,3995.0
LANCEFIELD,VIC,-37.264043,144.715405,3435.0
LANDSBOROUGH,VIC,-37.019011,143.146133,3384.0
LANDSBOROUGH WEST,VIC,-37.00786,143.072318,3384.0
LANDSBOROUGH WEST,VIC,-37.00786,143.072318,3384.0
LANG LANG,VIC,-38.297664,145.573911,3984.0
LANG LANG EAST,VIC,-38.270183,145.656499,3984.0
LANG LANG EAST,VIC,-38.270183,145.656499,3984.0
LANGDONS HILL,VIC,-37.415295,144.063171,3363.0
LANGI KAL KAL,VIC,-37.377518,143.499706,3352.0
LANGI LOGAN,VIC,-37.395737,142.928031,3377.0
LANGI LOGAN,VIC,-37.395737,142.928031,3377.0
LANGKOOP,VIC,-37.101081,141.079084,3318.0
LANGLEY,VIC,-37.150934,144.502856,3444.0
LANGSBOROUGH,VIC,-38.649782,146.667148,3971.0
LANGWARRIN,VIC,-38.15435,145.196883,3910.0
LANGWARRIN SOUTH,VIC,-38.189468,145.193503,3911.0
LANGWARRIN SOUTH,VIC,-38.189468,145.193503,3911.0
LARA,VIC,-38.012081,144.410627,3212.0
LARDNER,VIC,-38.218132,145.873934,3821.0
LARPENT,VIC,-38.352467,143.506185,3249.0
LARRALEA,VIC,-38.047814,143.243834,3325.0
LASCELLES,VIC,-35.562391,142.607579,3487.0
LAUNCHING PLACE,VIC,-37.780946,145.577627,3139.0
LAURISTON,VIC,-37.249416,144.3633,3444.0
LAVERS HILL,VIC,-38.667384,143.387662,3238.0
LAVERTON,VIC,-37.85688,144.766457,3028.0
LAVERTON NORTH,VIC,-37.833314,144.787698,3026.0
LAVERTON NORTH,VIC,-37.833314,144.787698,3026.0
LAWLER,VIC,-36.366479,142.745313,3480.0
LAWLOIT,VIC,-36.458709,141.451225,3418.0
LAWRENCE,VIC,-37.325675,143.895724,3364.0
LEAGHUR,VIC,-35.984915,143.807324,3537.0
LEARMONTH,VIC,-37.420245,143.72386,3352.0
LEDCOURT,VIC,-36.987206,142.56629,3385.0
LEICHARDT,VIC,-36.681426,144.070463,3516.0
LEIGH CREEK,VIC,-37.560434,143.962508,3352.0
LEITCHVILLE,VIC,-35.916545,144.292002,3567.0
LEMNOS,VIC,-36.344619,145.474975,3631.0
LENEVA,VIC,-36.204728,146.859429,3691.0
LEONARDS HILL,VIC,-37.412959,144.138435,3461.0
LEONGATHA,VIC,-38.472139,145.937445,3953.0
LEONGATHA NORTH,VIC,-38.421692,145.972084,3953.0
LEONGATHA NORTH,VIC,-38.421692,145.972084,3953.0
LEONGATHA SOUTH,VIC,-38.542017,145.854833,3953.0
LEONGATHA SOUTH,VIC,-38.542017,145.854833,3953.0
LEOPOLD,VIC,-38.196855,144.469674,3224.0
LERDERDERG,VIC,-37.51726,144.420352,3458.0
LESLIE MANOR,VIC,-38.103141,143.381448,3260.0
LESLIE MANOR,VIC,-38.103141,143.381448,3260.0
LETHBRIDGE,VIC,-37.950258,144.089067,3332.0
LEXTON,VIC,-37.255179,143.516472,3352.0
LICOLA,VIC,-37.602946,146.569572,3858.0
LICOLA NORTH,VIC,-37.520502,146.520601,3858.0
LICOLA NORTH,VIC,-37.520502,146.520601,3858.0
LILLICO,VIC,-38.12471,145.964899,3820.0
LILLICUR,VIC,-37.169615,143.60171,3371.0
LILLIMUR,VIC,-36.450166,141.113806,3420.0
LILLIPUT,VIC,-36.128832,146.456535,3682.0
LILYDALE,VIC,-37.762597,145.371478,3140.0
LIMA,VIC,-36.748994,145.948991,3673.0
LIMA EAST,VIC,-36.814184,145.965048,3673.0
LIMA EAST,VIC,-36.814184,145.965048,3673.0
LIMA SOUTH,VIC,-36.834999,146.012664,3673.0
LIMA SOUTH,VIC,-36.834999,146.012664,3673.0
LIMESTONE,VIC,-37.271331,145.549162,3717.0
LINDENOW,VIC,-37.796604,147.467549,3865.0
LINDENOW,VIC,-37.796604,147.467549,3865.0
LINDENOW SOUTH,VIC,-37.869378,147.406467,3875.0
LINDENOW SOUTH,VIC,-37.869378,147.406467,3875.0
LINDENOW SOUTH,VIC,-37.869378,147.406467,3875.0
LINDSAY,VIC,-37.600057,141.119227,3312.0
LINDSAY POINT,VIC,-34.092025,141.014949,3496.0
LINDSAY POINT,VIC,-34.092025,141.014949,3496.0
LINGA,VIC,-35.173224,141.695191,3509.0
LINTON,VIC,-37.693623,143.562091,3360.0
LIPAROO,VIC,-34.811881,142.572906,3549.0
LISMORE,VIC,-37.957746,143.361557,3324.0
LITCHFIELD,VIC,-36.295308,142.837434,3480.0
LITTLE DESERT,VIC,-36.485495,141.744877,3418.0
LITTLE HAMPTON,VIC,-37.359022,144.29355,3458.0
LITTLE HAMPTON,VIC,-37.359022,144.29355,3458.0
LITTLE RIVER,VIC,-37.934055,144.469931,3211.0
LLANELLY,VIC,-36.728048,143.83336,3551.0
LLOWALONG,VIC,-37.905231,147.041388,3862.0
LOCH,VIC,-38.377512,145.678995,3945.0
LOCH SPORT,VIC,-38.043708,147.595134,3851.0
LOCH SPORT,VIC,-38.043708,147.595134,3851.0
LOCH VALLEY,VIC,-37.806887,146.009115,3833.0
LOCH VALLEY,VIC,-37.806887,146.009115,3833.0
LOCKINGTON,VIC,-36.266312,144.497401,3563.0
LOCKINGTON,VIC,-36.266312,144.497401,3563.0
LOCKSLEY,VIC,-36.841767,145.318412,3665.0
LOCKSLEY,VIC,-36.841767,145.318412,3665.0
LOCKWOOD,VIC,-36.814329,144.169405,3551.0
LOCKWOOD,VIC,-36.814329,144.169405,3551.0
LOCKWOOD SOUTH,VIC,-36.878239,144.144122,3551.0
LOCKWOOD SOUTH,VIC,-36.878239,144.144122,3551.0
LOCKWOOD SOUTH,VIC,-36.878239,144.144122,3551.0
LODDON VALE,VIC,-35.998572,143.953884,3575.0
LOGAN,VIC,-36.625955,143.496562,3475.0
LONDRIGAN,VIC,-36.343937,146.437222,3678.0
LONG FOREST,VIC,-37.658038,144.508466,3340.0
LONG FOREST,VIC,-37.658038,144.508466,3340.0
LONG GULLY,VIC,-36.743381,144.259307,3550.0
LONGERENONG,VIC,-36.681305,142.339766,3401.0
LONGFORD,VIC,-38.237956,147.1551,3851.0
LONGLEA,VIC,-36.759373,144.425516,3551.0
LONGWARRY,VIC,-38.123978,145.766059,3816.0
LONGWARRY NORTH,VIC,-38.078039,145.773115,3816.0
LONGWARRY NORTH,VIC,-38.078039,145.773115,3816.0
LONGWOOD,VIC,-36.80645,145.404851,3665.0
LONGWOOD EAST,VIC,-36.829863,145.445752,3666.0
LONGWOOD EAST,VIC,-36.829863,145.445752,3666.0
LORNE,VIC,-38.523217,143.921344,3232.0
LORNE,VIC,-38.523217,143.921344,3232.0
LORQUON,VIC,-36.141121,141.767167,3418.0
LOVELY BANKS,VIC,-38.049903,144.328375,3213.0
LOVELY BANKS,VIC,-38.049903,144.328375,3213.0
LOWER MOIRA,VIC,-36.088872,144.97552,3639.0
LOWER NORTON,VIC,-36.803343,142.073631,3401.0
LOWER PLENTY,VIC,-37.738436,145.120264,3093.0
